Day,Started Sessions,Completed Sessions,Microsessions,AVG session duration (minutes),AVG charging duration (minutes),AVG session idle (minutes),Energy delivered (kWh),AVG kWh delivered per session (kWh),Max kWh delivered per session (kWh),Max kW hour (kW),GHGs avoided (lbs),Gasoline avoided (Gal),Electric miles provided (mi),Potential revenue ($),Collected revenue ($),Discounts granted ($),Utilization (%),Max Utilization (%),Faulted Stations,Time in Faulted State (hours),Uptime (%)
2024-03-22,100,98,17,283.0972789115646,125.41817348441299,157.67910542715163,1267.938,13.20768448500136,69.82001,-1am,1981.01336111,101.11259824,2257.75794121,217.2717,243.18199,-25.910290000000003,53.87500000000001,67.00 % on 03 pm through 04 pm,2,0.08,-
2024-03-23,64,63,22,68.7505291005291,46.28111967510647,22.46940942542264,672.88776,11.030946941785395,71.60445,-1am,1051.31295307,53.65990272,1198.17978772,105.137764,125.88319,-20.745425999999995,55.08333333333333,64.00 % on 10 am through 11 am,2,0.03,-
2024-03-24,37,37,8,78.41936936936938,63.84865624023987,14.570713129129508,409.63803,11.378834791591443,56.304466,-1am,640.01426777,32.66686979,729.42329613,64.18016,64.18003,0.0001299999999986312,54.45833333333333,60.00 % on 09 am through 10 am,5,4.97,-
2024-03-25,84,89,14,962.7786516853934,141.20938416741762,821.5692675179757,1189.7123,13.367551393346423,78.88029,-1am,1858.79432762,94.87443536,2118.46509299,384.93036,421.75244,-36.82207999999997,52.583333333333336,60.00 % on 07 am through 08 am,1,0.02,-
2024-03-26,83,82,15,843.0932926829269,150.22404821713766,692.8692444657892,940.162,11.75202457807245,69.45482,-1am,1468.89949162,74.97387301,1674.10253618,152.70909,197.6517,-44.94261,50,59.00 % on 07 am through 08 am,6,2.37,-
2024-03-27,96,96,22,495.58680555555554,132.86557882444725,362.7212267311083,907.355,9.97093338616033,53.850758,-1am,1417.64217041,72.35765596,1615.68464447,178.52513,189.82785,-11.302720000000022,50.875,60.00 % on 08 am through 09 am,5,10.13,-
2024-03-28,85,84,10,586.0581349206349,139.7191187631516,446.33901615748323,1029.3768,12.402129825318923,62.583313,-1am,1608.28778254,82.08836932,1832.96316121,351.78055,120.69727,231.08328,51.416666666666664,67.00 % on 07 am through 08 am,7,20.97,-
2024-03-29,72,68,15,460.5799019607843,147.54462607000386,313.03527589078044,858.24445,12.80961908858683,53.96084,-1am,1340.91234946,68.44130097,1528.2357832,139.87935,89.588455,50.29089499999999,51.83333333333333,62.00 % on 08 am through 09 am,3,0.18,-
2024-03-30,34,33,6,101.42121212121212,72.13032819502283,29.290883926189295,611.5367,18.531416496680873,61.62,-1am,955.4586845,48.76741975,1088.93482234,180.709,180.70457,0.004430000000013479,54.29166666666667,59.00 % on 11 am through 12 pm,3,0.07,-
2024-03-31,61,62,30,60.700537634408605,39.185970049519696,21.51456758488891,645.08307,11.317247873868103,62.87615,-1am,1007.87118983,51.44259837,1148.66927565,134.62271,113.0107,21.612010000000012,53.79166666666667,59.00 % on 03 pm through 04 pm,5,0.20,-
2024-04-01,78,86,15,1838.413372093023,141.18938120982446,1697.2239908831987,1080.7736,12.567131270518795,70.93,-1am,1688.58961711,86.18704291,1924.48304101,266.39825,217.06688,49.33137000000002,45.75000000000001,57.00 % on 04 pm through 05 pm,2,0.17,-
2024-04-02,95,93,19,618.4476702508961,89.09674446198248,529.3509257889136,861.10315,9.259173744517097,51.445683,-1am,1345.3787531,68.66926999,1533.3261367,216.60568,196.48326,20.122420000000005,52.33333333333331,60.00 % on 07 am through 08 am,26,50.30,-
2024-04-03,83,83,11,910.2467871485944,161.8405300816379,748.4062570669565,1130.178,13.616603423182429,97.286316,-1am,1765.7785463,90.12683117,2012.45514724,903.41187,113.19515,790.21672,50.16666666666667,60.00 % on 07 am through 08 am,3,15.07,-
2024-04-04,89,87,19,375.3327586206897,119.46787437734932,255.86488424334036,1150.1647,13.220283184281982,58.91,-1am,1797.00556193,91.72068447,2048.04452987,178.10504,115.76396,62.341080000000005,48.54166666666666,58.00 % on 06 pm through 07 pm,2,0.05,-
2024-04-05,75,76,7,339.4451754385965,146.30201947396262,193.14315596463388,1318.6108,17.350144569172315,65.42197,-1am,2060.18402549,105.15353595,2347.98862804,199.95909,132.24852,67.71056999999999,53.08333333333333,63.00 % on 07 am through 08 am,4,4.55,-
2024-04-06,79,88,20,2391.4939393939394,151.41258494691417,2240.081354447025,1013.3678,11.921974162693369,49.056007,-1am,1583.2754847,80.81172047,1804.45668307,170.70364,132.46387,38.23977000000002,48.83333333333333,57.00 % on 07 am through 08 am,6,16.85,-
2024-04-07,62,61,31,49.990163934426235,26.496800515690786,23.49336341873545,611.7376,10.732240092485817,62.66,-1am,955.77256861,48.78344066,1089.29255558,90.00544,90.0035,0.0019399999999905049,43.875,49.00 % on 03 pm through 04 pm,4,28.30,-
2024-04-08,83,80,16,711.651875,113.99173801779746,597.6601369822025,720.5334,9.357578644953259,61.14919,-1am,1125.75401362,57.45943745,1283.02015221,122.70731,86.811165,35.896145000000004,47.416666666666686,53.00 % on 08 am through 09 am,2,17.17,-
2024-04-09,90,95,15,774.7045614035088,133.9380742531492,640.7664871503596,874.9224,9.510025849969471,56.091015,-1am,1366.96980794,69.7712957,1557.93342935,170.55716,126.225746,44.33141400000001,48.708333333333336,59.00 % on 07 am through 08 am,2,0.07,-
2024-04-10,112,108,14,377.97854938271604,86.12566525229701,291.85288413041906,868.4175,8.04090176770532,51.7,-1am,1356.80661872,69.25255792,1546.35045791,218.85973,112.46286,106.39687,48.33333333333334,60.00 % on 07 am through 08 am,2,0.07,-
2024-04-11,96,87,5,345.72720306513406,140.67309769816782,205.05410536696624,1277.2979,14.852300258605135,67.37,-1am,1995.63717313,101.85900998,2274.42467771,1195.9733,177.40337,1018.5699300000001,52.99999999999999,65.00 % on 04 pm through 05 pm,2,0.03,-
2024-04-12,72,75,13,461.4491111111111,146.8834052113427,314.56570589976843,1205.072,16.06762582562864,105.12,-1am,1882.79216578,96.09930532,2145.81539296,524.5064,240.39084,284.11555999999996,50.54166666666667,57.00 % on 07 am through 08 am,3,2.63,-
2024-04-13,40,41,8,112.26463414634146,65.37145105106075,46.89318309528072,691.437,16.864318482441508,59.59,-1am,1080.2940959,55.13912478,1231.20955251,117.99192,113.59438,4.397539999999992,46.625,53.00 % on 11 am through 12 pm,3,24.08,-
2024-04-14,36,36,10,147.69537037037037,74.81224180945644,72.88312856091393,692.1159,20.356350762495662,56.67,-1am,1081.35480231,55.19326413,1232.41843802,104.41714,98.159195,6.2579450000000065,46.5,52.00 % on 03 pm through 04 pm,4,24.10,-
2024-04-15,71,74,7,1069.0923423423424,151.0897485513945,918.0025937909479,1055.295,14.86330991591506,58.54,-1am,1648.7821131,84.15523422,1879.11448869,172.1411,120.47823,51.66287,44.541666666666664,57.00 % on 07 am through 08 am,3,14.90,-
2024-04-16,86,87,7,1569.8122605363983,169.51607485895414,1400.296185677444,994.6335,11.56550525355919,74.91,-1am,1554.00520602,79.31774068,1771.09739058,3349.7493,162.70053,3187.04877,45.41666666666668,56.00 % on 04 pm through 05 pm,3,0.37,-
2024-04-17,82,87,17,582.1555555555556,164.07765153797195,418.0779040175836,1113.8977,12.952301353909249,61.01,-1am,1740.34237211,88.82854732,1983.46557786,1154.2041,113.08597,1041.1181299999998,50.083333333333336,63.00 % on 07 am through 08 am,4,0.10,-
2024-04-18,116,99,14,392.6259259259259,182.09713806287206,210.52878786305385,1465.5767,14.803801557581844,52.5,-1am,2289.80204429,116.87343392,2609.68393791,321.46375,155.71947,165.74428,52.208333333333336,62.00 % on 07 am through 08 am,5,2.05,-
2024-04-19,83,84,10,287.6722222222222,155.33914380395223,132.33307841827,1471.998,18.172815397721326,83.98,-1am,2299.83461772,117.38550496,2621.11804673,410.16403,254.42334,155.74069000000003,56.08333333333333,68.00 % on 07 am through 08 am,4,13.12,-
2024-04-20,46,48,12,85.62847222222221,57.04151890377204,28.586953318450178,694.44476,14.467597725358852,76.04,-1am,1084.99338936,55.37898069,1236.56533018,116.396126,113.67071,2.7254159999999956,53.083333333333336,60.00 % on 06 pm through 07 pm,2,0.07,-
2024-04-21,45,46,7,123.97789855072463,60.27709452967713,63.7008040210475,675.1123,15.002496821948606,84.27,-1am,1054.78855161,53.83730021,1202.14092214,114.13595,103.333046,10.802903999999998,54.50000000000001,63.00 % on 03 pm through 04 pm,1,0.02,-
2024-04-22,73,75,8,1157.28,162.2977080461714,994.9822919538285,949.368,12.8292972274384,52.33,-1am,1483.28285185,75.70801188,1690.49523015,178.25958,130.6967,47.56288000000001,53.25000000000001,65.00 % on 07 am through 08 am,2,0.05,-
2024-04-23,81,84,6,1556.1434523809523,163.27815045761685,1392.8653019233354,992.77686,11.818769050017139,50.52523,-1am,1551.10441067,79.16968163,1767.7913585,5279.2085,108.416725,5170.791775,48.04166666666668,54.00 % on 04 pm through 05 pm,2,0.05,-
2024-04-24,103,101,12,830.7523102310231,179.88289555385956,650.8694146771636,1550.0842,15.347369014464306,91.64,-1am,2421.83569784,123.61254333,2760.16249382,5111.7017,197.44742,4914.254279999999,52.95833333333335,62.00 % on 07 am through 08 am,3,0.08,-
2024-04-25,86,90,16,394.4344444444444,172.77302940509938,221.66141503934503,1287.6041,15.148282467272914,77.73,-1am,2011.73947458,102.68088508,2292.77644641,295.90298,150.45592,145.44706000000002,49.95833333333334,68.00 % on 07 am through 08 am,6,49.95,-
2024-04-26,84,86,17,437.86201550387597,114.0453863916471,323.81662911222884,1011.9864,12.04745781246484,57.09,-1am,1581.11719947,80.70155977,1801.99688864,536.89026,118.27725,418.61301000000003,48.20833333333334,54.00 % on 08 am through 09 am,5,48.08,-
2024-04-27,50,52,15,111.33782051282051,73.33798473523213,37.99983577758839,743.1529,14.571626217955354,58.16,-1am,1161.09448904,59.26324522,1323.29763877,114.501205,101.899605,12.601600000000005,47.83333333333334,56.00 % on 10 am through 11 am,4,66.92,-
2024-04-28,62,58,11,73.01494252873563,54.76373293016149,18.251209598574142,1038.6254,18.88410110531073,71.07,-1am,1622.73770057,82.82590537,1849.43171101,177.85544,175.87808,1.977359999999976,48.000000000000014,57.00 % on 03 pm through 04 pm,4,72.08,-
2024-04-29,84,84,9,1023.8960317460318,169.50999301369228,854.3860387323396,1133.2552,13.990806149567184,46.48,-1am,1770.5863321,90.37222462,2017.93457347,194.67479,120.88082,73.79397,49.87500000000001,59.00 % on 07 am through 08 am,6,72.17,-
2024-04-30,98,102,18,932.997385620915,163.19228310896682,769.8051025119482,1096.4703,10.85614286521611,53.27,-1am,1713.11398062,87.43878717,1952.43342113,1023.21155,124.99129,898.2202599999999,48.20833333333333,57.00 % on 05 am through 07 am,8,72.07,-
2024-05-01,95,92,13,522.229347826087,127.56717335158501,394.66217447450197,1265.7773,13.909639913572772,86.08,-1am,1977.63750553,100.94029172,2253.91048369,2075.5547,169.80684,1905.7478600000002,48.083333333333336,56.00 % on 03 pm through 04 pm,7,68.33,-
2024-05-02,100,105,11,777.0950793650793,176.82414674728636,600.2709326177929,1449.891,14.076612577145779,58.04,-1am,2265.29486706,115.62256686,2581.75314497,265.85516,177.02686,88.82830000000001,49.791666666666664,62.00 % on 07 am through 08 am,6,48.12,-
2024-05-03,69,68,6,382.1218137254902,148.75818873363383,233.36362499185637,1128.9292,17.10498862656867,76.24,-1am,1763.82743395,90.02724474,2010.23146744,264.93304,212.83365,52.09939,52.124999999999986,58.00 % on 09 am through 10 am,4,48.10,-
2024-05-04,58,58,17,127.56293103448276,62.67936757433004,64.88356346015271,684.5229,12.009173217932123,57.42,-1am,1069.49157679,54.58775506,1218.89793776,257.42783,250.62778,6.80004999999997,53.54166666666666,57.00 % on 03 pm through 04 pm,5,48.20,-
2024-05-05,80,81,30,69.82448559670782,37.236256538497074,32.58822905821074,896.0103,11.487310165772215,52.65,-1am,1399.91732718,71.45296496,1595.48366736,139.02574,139.02528,0.00046000000000390173,54.666666666666664,63.00 % on 11 am through 12 pm,5,48.57,-
2024-05-06,139,144,67,569.9498842592592,77.11767200849675,492.83221225076244,720.31305,5.108601361727804,51.161983,-1am,1125.40974104,57.44186548,1282.62778526,860.369,121.1653,739.2037,53.41666666666666,63.00 % on 04 pm through 05 pm,7,50.40,-
2024-05-07,118,107,32,663.2641744548287,135.78226097736774,527.4819134774609,964.48285,9.363910870662737,54.99,-1am,1506.89813888,76.91335612,1717.40953717,1227.5183,179.25018,1048.26812,51.625,62.00 % on 07 am through 08 am,7,54.08,-
2024-05-08,77,77,3,424.21428571428567,172.23408341221997,251.9802023020657,1210.3379,16.35591793207395,77.67,-1am,1891.01955408,96.51923818,2155.192135,299.16083,134.30139,164.85943999999998,46.541666666666664,57.00 % on 07 am through 08 am,6,48.13,-
2024-05-09,90,83,9,426.2433734939759,169.30377022578534,256.9396032681906,1090.8883,13.303512499342594,51.94,-1am,1704.39272092,86.9936467,1942.4938146,192.7736,127.58671,65.18688999999999,47.25000000000001,62.00 % on 07 am through 08 am,5,48.18,-
2024-05-10,89,90,15,367.647037037037,127.02088231369301,240.62615472334403,1288.6519,14.643772020846056,88.99,-1am,2013.37654658,102.76444262,2294.6422149,212.27875,156.46892,55.809830000000005,50.33333333333334,59.00 % on 07 am through 08 am,7,54.27,-
2024-05-11,43,44,18,76.35530303030303,52.7260593920043,23.629243638298732,577.451,13.123886656565116,52.09,-1am,902.20353549,46.04923188,1028.2400093,91.3838,70.20389,21.179909999999992,51.20833333333334,56.00 % on 02 pm through 03 pm,6,26.67,-
2024-05-12,43,42,10,60.854365079365074,50.70785303834885,10.146512041016223,646.79895,15.775586749507944,51.73,-1am,1010.55206319,51.57943241,1151.72466298,106.38033,103.95173,2.428600000000003,51.45833333333334,60.00 % on 12 pm through 01 pm,2,24.03,-
2024-05-13,73,73,10,1307.9335616438357,177.15525552888985,1130.7783061149457,1157.6893,16.305482186579752,53.52,-1am,1808.76192,92.32073893,2061.44323344,209.41272,161.15988,48.25284000000002,51.41666666666666,60.00 % on 07 am through 08 am,3,23.68,-
2024-05-14,110,112,13,1046.0321428571428,144.86848317327951,901.1636596838633,1462.1974,13.292706420729122,66.97,-1am,2284.52226054,116.60394929,2603.66657633,1938.1981,194.61028,1743.5878200000002,52.95833333333332,65.00 % on 07 am through 08 am,4,8.65,-
2024-05-15,87,89,7,774.6224719101124,250.66175769920207,523.9607142109103,1311.0367,14.730751326035582,64.35,-1am,2048.35032912,104.54953407,2334.50178214,254.53786,138.61429,115.92356999999998,52.04166666666665,63.00 % on 07 am through 08 am,1,0.03,-
2024-05-16,69,70,5,561.75,202.5431197629656,359.2068802370344,1049.8269,15.438630776575497,50.23,-1am,1640.23880959,83.71917678,1869.37769857,482.3533,167.79959,314.55371,50.58333333333332,60.00 % on 03 pm through 04 pm,3,5.03,-
2024-05-17,96,102,16,397.7472222222222,138.29573299183565,259.4514892303865,1535.6492,15.204447282394936,71.53,-1am,2399.2826015,122.46141421,2734.45876392,634.03174,151.04852,482.98322,52.37499999999999,64.00 % on 07 am through 08 am,3,12.30,-
2024-05-18,64,53,19,79.75408805031446,57.60668414313838,22.147403907176084,725.9928,13.697974389970835,50.94,-1am,1134.28372434,57.8948011,1292.74145065,121.85751,112.80264,9.054870000000008,50.916666666666664,57.00 % on 10 am through 11 am,3,0.08,-
2024-05-19,38,39,8,59.70470085470085,47.42514665717752,12.279554197523332,667.8038,17.123174546620785,56.87,-1am,1043.36982597,53.2544788,1189.12701774,101.54898,96.16698,5.382000000000005,50.208333333333336,56.00 % on 03 pm through 04 pm,3,0.10,-
2024-05-20,69,70,6,1309.7264285714286,178.2409872740791,1131.4854412973496,1066.1056,15.230078124279888,53.111717,-1am,1665.67248395,85.01733304,1898.36441889,1348.9707,124.90833,1224.06237,51.83333333333336,67.00 % on 07 am through 08 am,-,0.00,-
2024-05-21,80,79,6,652.1831223628692,155.94247344737315,496.2406489154961,1235.8282,15.64339633231181,97.62,-1am,1930.84533805,98.5519799,2200.58152095,1324.9137,164.30292,1160.61078,49.16666666666667,64.00 % on 07 am through 08 am,3,0.08,-
2024-05-22,98,97,9,884.8541237113402,154.9589289950341,729.8951947163062,1227.1053,12.65057305866113,67.59,-1am,1917.21676832,97.85636617,2185.04906058,1906.7975,143.55312,1763.2443799999999,48.75,58.00 % on 06 am through 07 am,2,0.13,-
2024-05-23,109,111,27,449.4974474474474,140.53359131025482,308.9638561371926,1549.4178,14.48054288352337,66.17,-1am,2420.7945213,123.55940079,2758.97586648,1213.3745,142.93137,1070.4431299999999,50.33333333333335,63.00 % on 07 am through 08 am,2,0.32,-
2024-05-24,81,76,13,1003.2149122807018,137.4382439253623,865.7766683553396,887.97784,11.683917112890509,53.95,-1am,1387.36749384,70.81241085,1581.18064123,2630.3594,93.73999,2536.61941,51.08333333333333,58.00 % on 07 am through 08 am,2,0.03,-
2024-05-25,55,58,13,89.43936781609196,63.331464333095774,26.107903482996186,859.82526,15.08465278822124,54.73,-1am,1343.38219083,68.56736376,1531.05065769,142.87,129.93001,12.939989999999995,54.000000000000014,59.00 % on 09 am through 10 am,1,0.02,-
2024-05-26,47,47,13,65.81737588652483,55.663203647288874,10.154172239235955,674.2327,14.345377594986783,53.28,-1am,1053.41427357,53.7671559,1200.57465952,109.649994,98.119995,11.529999000000004,52.583333333333336,60.00 % on 02 pm through 03 pm,1,0.05,-
2024-05-27,46,45,7,91.89962962962963,70.27321510032371,21.62641452930592,633.01324,14.066961207323605,57.95,-1am,989.01341091,50.48008138,1127.17709344,154.98001,147.61002,7.369990000000001,53.374999999999986,60.00 % on 02 pm through 03 pm,-,0.00,-
2024-05-28,99,100,11,1797.1766666666667,159.25054090563455,1637.9261257610322,1399.8247,14.139642927013373,48.09,-1am,2187.07179209,111.62999492,2492.60242435,1601.1296,157.79001,1443.33959,53.79166666666667,69.00 % on 07 am through 08 am,2,0.07,-
2024-05-29,113,116,22,590.5887931034483,160.51649523959762,430.07229786385074,1529.3093,13.183701206861487,50.67,-1am,2389.37720659,121.95583447,2723.16960028,399.42,210.44998,188.97002,51.62500000000001,68.00 % on 07 am through 08 am,2,0.07,-
2024-05-30,90,88,14,653.3772727272727,170.07486367045027,483.30240905682246,1044.1797,11.865679092389076,58.18,-1am,1631.41568208,83.26883688,1859.32199344,212.15001,134.93001,77.22,50.083333333333336,59.00 % on 04 pm through 05 pm,4,0.25,-
2024-05-31,123,119,30,270.6812324929972,114.88338481277978,155.79784768021742,1487.4033,12.499184049460489,83.06,-1am,2323.90370086,118.61401133,2648.5495445,270.75,203.19,67.56,54.208333333333336,64.00 % on 04 pm through 05 pm,4,1.37,-
2024-06-01,58,59,17,72.3728813559322,62.72133748652571,9.651543869406481,726.36847,12.311329869770493,44.44,-1am,1134.8706673,57.92475916,1293.41038867,147.40997,141.56998,5.83999,55.75,63.00 % on 09 am through 10 am,3,0.08,-
2024-06-02,51,51,12,61.38039215686275,51.17067654366587,10.209715613196877,610.7309,11.975114911730747,44.52,-1am,954.19971082,48.70316067,1087.49997193,92.200005,83.37001,8.829995000000011,55.499999999999986,63.00 % on 02 pm through 03 pm,2,0.35,-
2024-06-03,102,103,9,1065.959223300971,188.6111829029318,877.3480403980392,1703.0676,16.53463706970486,59.871758,-1am,2660.85539709,135.81231103,3032.57288472,446.27002,363.76004,82.50997999999998,55.54166666666668,70.00 % on 07 am through 08 am,6,1.28,-
2024-06-04,81,84,14,973.2386904761904,167.48321163200197,805.7554788441885,828.6344,9.86469399851367,48.47,-1am,1294.64991023,66.08002692,1475.51055095,1896.9805,74.05001,1822.93049,50.041666666666664,59.00 % on 07 am through 08 am,2,0.05,-
2024-06-05,120,124,29,813.821505376344,146.40761377253838,667.4138916038056,1526.9392,12.31402489905832,61.319386,-1am,2385.6741866,121.76682919,2718.94927397,353.0599,175.04001,178.01989000000003,50.083333333333336,60.00 % on 07 am through 08 am,1,0.03,-
2024-06-06,95,96,9,809.9053819444445,182.00957935982282,627.8958025846216,1500.5109,15.630321589691448,56.85,-1am,2344.38288102,119.65928602,2671.88963525,233.45998,133.1,100.35998000000001,47.83333333333334,65.00 % on 06 am through 07 am,4,0.13,-
2024-06-07,89,89,14,341.250936329588,144.8068788846334,196.4440574449546,1265.7037,14.221388782767626,58.94,-1am,1977.52251365,100.93442244,2253.77942761,223.24997,166.87,56.379969999999986,48.291666666666664,56.00 % on 04 pm through 05 pm,4,0.10,-
2024-06-08,52,51,11,91.6764705882353,68.27045884631039,23.406011741924914,861.0464,16.883262840359855,58.29,-1am,1345.29008748,68.66474442,1533.22508462,175.17998,164.35999,10.81998999999999,53.125,59.00 % on 11 am through 12 pm,3,0.08,-
2024-06-09,57,55,16,76.13060606060607,61.63366941191933,14.496936648686741,728.9557,13.253740886751224,57.36,-1am,1138.91292899,58.13107962,1298.01734822,139.6,139.6,0,54.625,64.00 % on 01 pm through 02 pm,2,0.08,-
2024-06-10,108,106,20,550.8323899371069,115.73205653541494,435.10033340169196,1259.9855,11.88665650418618,66.18,-1am,1968.58845646,100.4784206,2243.59729611,264.42996,222.4,42.02995999999999,58.499999999999986,69.00 % on 03 pm through 04 pm,6,19.28,-
2024-06-11,108,117,18,1041.2494301994302,151.1976441144264,890.0517860850039,1393.2131,11.907805210837108,63.3,-1am,2176.74189588,111.10274828,2480.82945721,2120.03,1191.0302,928.9998000000003,51.83333333333333,64.00 % on 07 am through 08 am,8,38.58,-
2024-06-12,97,98,7,663.6585034013606,169.7705075234783,493.8879958778823,1432.6041,14.61840850101584,84.1,-1am,2238.28599134,114.24401099,2550.97117003,240.10999,153.61998,86.49001000000001,48.95833333333333,59.00 % on 07 am through 08 am,6,5.00,-
2024-06-13,82,87,8,527.6775862068965,176.91840167831188,350.7591845285847,1305.6493,15.00746268122564,55.380642,-1am,2039.93311047,104.11991211,2324.90869073,483.58997,154.83002,328.75995,51.416666666666664,62.00 % on 04 pm through 05 pm,5,24.22,-
2024-06-14,95,101,18,326.82178217821786,125.18593236904333,201.63584980917454,1169.7377,11.581561489926885,58.93,-1am,1827.58621691,93.28154698,2082.89725626,200.32999,126.420006,73.90998400000001,52.25000000000001,59.00 % on 06 am through 07 am,4,24.18,-
2024-06-15,90,77,30,132.16168831168832,56.246203183302114,75.91548512838621,759.0765,10.691218543774776,64.52,-1am,1185.9733588,60.53308378,1351.65204912,119.28,98.83001,20.44999,49.04166666666667,63.00 % on 05 pm through 06 pm,2,24.02,-
2024-06-16,72,75,29,75.85133333333333,46.22376943630642,29.62756389702691,785.5045,11.221491591489757,54.11,-1am,1227.26419566,62.64060303,1398.71115364,161.44,161.44,0,35.04166666666668,44.00 % on 03 pm through 04 pm,25,537.60,-
2024-06-17,128,121,22,608.17217630854,75.03782627142495,533.134350037115,1241.7162,10.704446108169765,62.09,-1am,1940.04468902,99.02152255,2211.06600739,179.97003,150.73,29.24003000000002,44.79166666666667,57.00 % on 08 am through 09 am,29,434.95,-
2024-06-18,115,113,20,451.67861356932156,135.54377433979406,316.13483922952753,1482.2952,13.234777361691938,61.36,-1am,2315.92285767,118.20666234,2639.45378955,306.6099,228.73,77.87989999999999,50.87499999999999,64.00 % on 04 pm through 05 pm,7,35.98,-
2024-06-19,74,74,22,79.70923423423423,48.59519904411591,31.114035190118322,1122.0297,15.162560309456484,59.11,-1am,1753.04772573,89.47703931,1997.94585023,164.59998,143.53,21.069979999999987,55.41666666666668,60.00 % on 08 am through 09 am,4,24.12,-
2024-06-20,102,105,12,760.06,158.897911228301,601.1620887716989,1453.2786,14.247829857614466,59.74,-1am,2270.58761865,115.89271338,2587.78528598,322.31998,235.52998,86.78999999999999,51.99999999999999,62.00 % on 07 am through 08 am,6,24.25,-
2024-06-21,111,112,22,272.55625,122.91597152664548,149.6402784733545,1463.331,13.425057436640207,67.87,-1am,2286.29338558,116.69434902,2605.68512487,285.85007,221.56001,64.29006000000001,55.625000000000014,69.00 % on 07 am through 08 am,6,24.22,-
2024-06-22,69,66,26,69.51742424242425,43.61910463390928,25.898319608514974,608.5601,9.36246361343387,49.33,-1am,950.80807511,48.53004871,1083.63452982,93.73999,74.270004,19.469986000000006,54.29166666666666,62.00 % on 07 pm through 08 pm,5,24.08,-
2024-06-23,57,58,13,86.71695402298852,59.86494492497937,26.852009098009148,920.3006,16.43393577381903,57.77,-1am,1437.86824343,73.39001184,1638.7362694,246.39001,237.65002,8.739989999999977,55.25,62.00 % on 01 pm through 02 pm,2,24.05,-
2024-06-24,91,94,7,1106.5579787234044,153.0757500641735,953.4822286592309,1405.3242,14.95025808586085,62.6,-1am,2195.66415463,112.06855638,2502.39512698,234.09,175.43002,58.65997999999999,50.16666666666666,67.00 % on 07 am through 08 am,5,27.73,-
2024-06-25,100,104,30,521.6028846153846,127.38310752893106,394.2197770864535,996.91705,11.076855085541643,48.25,-1am,1557.57300118,79.49984397,1775.16360134,157.24,102.39999,54.84001000000001,48.54166666666666,56.00 % on 06 am through 07 am,11,60.75,-
2024-06-26,120,107,15,653.0419003115264,149.27369276147766,503.76820755004877,1534.985,14.480991214760886,70.81,-1am,2398.24486221,122.40844711,2733.27605402,1045.32,140.29,905.03,49.791666666666664,63.00 % on 07 am through 08 am,7,46.63,-
2024-06-27,110,111,18,287.8833333333333,140.9549872766386,146.92834605669472,1574.9039,14.582443889523685,56.37,-1am,2460.61374323,125.59180758,2804.35777369,689.42993,219.89,469.53993,52.12500000000001,58.00 % on 06 am through 07 am,5,0.23,-
2024-06-28,113,115,17,283.45463768115945,118.37861963465593,165.07601804650352,1715.0844,15.313251124578528,66.45,-1am,2679.63032249,136.77059911,3053.97063889,786.12994,256.29996,529.82998,42.95833333333334,54.00 % on 09 am through 10 am,2,11.58,-
2024-06-29,72,70,26,50.330714285714286,45.82335894448417,4.507355341230117,1130.2046,16.145782101634126,99.9,-1am,1765.82010586,90.1289524,2012.50251261,171.72002,167.94002,3.780000000000001,43.000000000000014,55.00 % on 11 pm through 12 am,3,24.07,-
2024-06-30,122,124,66,37.19596774193549,27.31214671775859,9.8838210241769,1018.6094,8.488411874455354,63.65,-1am,1591.46490692,81.22971551,1813.79015523,159.75003,134.93001,24.82002,44.45833333333333,53.00 % on 04 pm through 05 pm,3,21.60,-
2024-07-01,103,109,12,1041.6816513761469,156.43444464753526,885.2472067286117,1418.5309,13.014045178004832,57.354324,-1am,2216.29816761,113.12173386,2525.91168048,2295.05,189.67,2105.38,43.458333333333336,52.00 % on 03 pm through 04 pm,2,0.03,-
2024-07-02,125,124,47,330.1284946236559,100.51643634419288,229.61205827946304,1048.7614,8.8131206764484,70.98,-1am,1638.57408329,83.63420774,1867.48041251,162.03001,111.73999,50.29002,43.20833333333332,54.00 % on 07 am through 08 am,1,0.12,-
2024-07-03,103,123,22,533.9253387533876,130.5293610674902,403.3959776858974,1507.0804,13.220004416228141,98.69,-1am,2354.64700062,120.18317537,2683.58763688,1136.77,171.12001,965.64999,45.66666666666667,54.00 % on 03 pm through 04 pm,2,0.05,-
2024-07-04,88,58,23,69.80689655172414,50.899395061361375,18.907501490362762,712.86707,13.450321400373898,49.71,-1am,1113.77621805,56.84808062,1269.36907666,190.79999,109.11001,81.68998,45.33333333333333,49.00 % on 10 am through 11 am,6,0.60,-
2024-07-05,134,134,53,168.27611940298507,44.10043520405518,124.1756841989299,1279.3546,9.61920723586218,68.25,-1am,1998.85054017,102.02302296,2278.08694729,1096.7603,181.89998,914.8603199999999,48,57.00 % on 06 pm through 07 pm,2,0.33,-
2024-07-06,88,84,27,98.47480158730158,37.9394383646193,60.535363222682285,833.34045,10.162688911761151,68.31,-1am,1302.00259461,66.45531416,1483.89039426,332.01996,133.55,198.46996000000001,47.333333333333336,55.00 % on 09 am through 10 am,2,0.80,-
